Time Bucket,1-Mains_A,2-Mains_B,4-Air Conditioner-AC Der. Altar,5-Air Conditioner-AC Izq Altar,6-Air Conditioner-AC Fondo Room,7-Air Conditioner-AC Sankey Kids,8-Air Conditioner-AC Hisense Kids,9-Sub Panel-Tab. Toma Black,10-Sub Panel-Tab. Tomas Red,11-Sub Panel-Tab. Media Red,3-Mains_C,12-Sub Panel-Tab. Media Black,13-Sub Panel-Tab. Light 480v Yelow,14-Sub Panel-Tab. Luces 480v Brown
2023-11-16,2.617080326925913,3.877219850206375,3.98794952240944,0.0005016887834337,5.046902232699924e-05,1.5859767695140845,1.5098665838419063,7.806730137930977e-06,1.4191675186157229e-06,1.876845126164754,,,,
2023-11-17,2.6032284651480784,3.8603989252620265,3.981524843122694,0.0,0.0,1.5833073792976806,1.4859432790078055,2.8486833307478164e-06,4.700599908828735e-06,1.9376891553937063,,,,
2023-11-18,15.479178900853263,15.893300194447836,16.602030157233347,12.590986574658816,7.368094787339634,8.80581070854505,1.450190834154818,1.0277847815635468,1.1742643881999122,1.8276116674478848,,,,
2023-11-19,18.13256422189288,20.032325938368903,18.71715838344998,10.840108184469011,11.613066505764326,12.998625748548507,1.6892331293686231,1.2900310619947646,1.7650610886637372,0.7506382285576396,,,,
2023-11-20,2.805209493510988,7.646955941967434,11.665549155671862,0.0003451104609171,0.0,1.5807489341905383,1.4757378147925269,0.0,0.0,1.592211855782403e-06,,,,
2023-11-20,2.805209493510988,7.646955941967434,11.665549155671862,0.0003451104609171,0.0,1.5807489341905383,1.4757378147925269,0.0,0.0,1.592211855782403e-06,,,,
2023-11-21,2.791988489532472,7.61792801349216,11.632139515033298,0.0,0.0,1.5734198392232264,1.465500515871843,0.0,0.0,0.0,,,,
2023-11-22,2.8015147699779943,7.733315461603801,11.67059495759752,0.0,0.0,1.5781362646018136,1.6523839466394314,0.0,2.9591537846459283e-06,0.0,,,,
2023-11-23,2.568232727033827,7.0048528984748,10.717096798994277,0.0,0.0,1.4470899059051934,1.328355158879757,0.0,1.5520324971940785e-06,0.0,,,,
2023-11-24,2.789533039951325,7.653224534539119,11.72614262277391,0.0,0.0,1.5727644939062329,1.4450772218118777,0.0,0.0,3.0686940087212454e-06,,,,
2023-11-25,12.497146670608522,15.960345257882016,19.733205249481195,9.612344106583596,5.6644666606564,7.097057147667143,1.4356903371413547,0.7233072814136081,0.8154922729916043,0.5022617443226443,,,,
2023-11-26,21.69085718604829,23.75851566842397,21.89825658317142,16.84264816330327,15.460007330920694,17.580163439979554,1.6352814580141175,1.244304543524848,1.6728660069825914,0.8812824513852594,,,,
2023-11-27,3.735952811484867,8.586287719133164,4.76840147500356,0.0,7.375595723287795,10.412427786246408,1.4320203930250803,0.0,0.0,1.4810205830468072e-06,,,,
2023-11-28,7.318274398061966,12.0494833084276,11.554601852260165,7.0810637952115805,7.287795860324437,10.36153638645596,1.6117927848617235,0.0,0.0,1.5718807114495172e-06,,,,
2023-11-29,3.5313788944774203,8.39291121679518,4.77901394206153,0.0,6.969728886905248,9.984474265865748,1.4559447912576462,1.4692951573265924e-06,0.0,1.5108625094095869e-06,,,,
2023-11-30,3.463365097877715,8.377264968744914,4.767211768478816,0.0015748833052317,6.82144036503368,9.819468302321434,1.6033285352736049,0.0,0.0,0.0,,,,
2023-12-01,11.88000298743142,14.108120586806402,5.142344521823459,0.2142599501037597,14.394073936426372,16.498918850217397,1.4492035444916622,1.0542734294070135,1.579200553862519,0.2865493015315797,,,,
